NAME,gender,1996_count,1997_count,1998_count,1999_count,2000_count,count,90sCount
CADEL,M,0,0,0,0,0,17,0
CADEN,F,0,0,0,0,0,19,0
CADEN-JAMES,M,0,0,0,0,0,3,0
CADEN-LEE,M,0,0,0,0,0,3,0
CADHLA,F,0,0,0,0,0,9,0
CADIE-LEIGH,F,0,0,0,0,0,8,0
CADI-MAI,F,0,0,0,0,0,3,0
CADON,M,0,0,0,0,0,6,0
CADYN,M,0,0,0,0,0,14,0
CAE,M,0,0,0,0,0,3,0
CAEDAN,M,0,0,0,0,0,13,0
CAEDMON,M,0,0,0,0,0,4,0
CAEDYN,M,0,0,0,0,0,3,0
CAELA,F,0,0,0,0,0,7,0
CAELAB,M,0,0,0,0,0,3,0
CAELI,F,0,0,0,0,0,3,0
CAELYN,F,0,0,0,0,0,41,0
CAETANO,M,0,0,0,0,0,4,0
CAGAN,M,0,0,0,0,0,26,0
CAGDAS,M,3,0,0,0,0,9,3
CAHAL,M,0,3,3,0,0,9,6
CAHILL,M,0,0,0,0,0,4,0
CAI,F,3,0,0,0,0,15,3
CAIA,F,0,0,0,3,0,70,3
CAIAN,M,0,0,0,0,0,62,0
CAID,M,0,0,0,0,0,7,0
CAIDE,M,0,0,0,0,0,4,0
CAIDENCE,F,0,0,0,0,0,13,0
CAIDEN-JAMES,M,0,0,0,0,0,3,0
CAIDEN-LEE,M,0,0,0,0,0,10,0
CAIDON,M,0,0,0,0,0,26,0
CAILA,F,0,0,0,0,0,20,0
CAILIN,M,0,0,0,0,0,3,0
CAIRON,M,0,0,0,0,5,126,5
CAISHA,F,0,0,0,0,0,5,0
CAISON,M,0,0,0,0,0,22,0
CAITIE,F,0,0,0,0,0,9,0
CAITLIN-JO,F,0,0,0,0,0,3,0
CAITLIN-MAE,F,0,0,0,0,0,4,0
CAITLIN-MARIE,F,0,0,0,0,0,3,0
CAITLIN-ROSE,F,0,0,0,0,0,22,0
CAITLYN-ROSE,F,0,0,0,0,0,3,0
CAIYA,F,0,0,0,0,0,3,0
CALEB-JAMES,M,0,0,0,0,0,9,0
CALEESI,F,0,0,0,0,0,4,0
CALI,M,0,0,0,0,0,4,0
CALIA,F,0,0,0,0,0,9,0
CALIANA,F,0,0,0,0,0,3,0
CALICO,F,0,0,0,0,0,3,0
CALIN,M,0,0,0,0,0,39,0
CALINA,F,0,0,0,0,0,3,0
CALISSA,F,0,0,0,0,0,9,0
CALIX,M,0,0,0,0,0,8,0
CALIXTE,M,0,0,0,0,0,3,0
CALLIA,F,0,0,0,0,0,45,0
CALLIE-MAE,F,0,0,0,0,0,14,0
CALLIE-MAI,F,0,0,0,0,0,6,0
CALLIE-MAY,F,0,0,0,0,0,9,0
CALLIE-RAE,F,0,0,0,0,0,3,0
CALLIE-ROSE,F,0,0,0,0,0,11,0
CALLIUM,M,0,0,0,0,0,3,0
CALLON,M,0,0,3,0,0,3,3
CALLUM-JAMES,M,0,0,0,0,0,42,0
CALLUM-JAY,M,0,0,0,0,0,11,0
CALLUM-JOHN,M,0,0,0,0,0,7,0
CALLY,M,0,0,0,0,6,6,6
CALOGERO,M,0,3,0,0,0,9,3
CALON,M,0,0,0,0,0,15,0
CALVERT,M,0,0,0,0,0,3,0
CALVYN,M,0,0,0,0,0,3,0
CALYB,M,0,0,0,0,0,3,0
CAMARAN,M,0,0,0,0,0,3,0
CAMARI,M,0,0,0,0,0,8,0
CAMDEN,F,0,0,0,0,0,3,0
CAMEREN,M,0,0,0,4,0,19,4
CAMEREN,F,0,0,0,0,0,3,0
CAMERON-JAY,M,0,0,0,0,0,7,0
CAMERON-LEE,M,0,0,0,0,0,31,0
CAMI-LEIGH,F,0,0,0,0,0,3,0
CAMI-LI,F,0,0,0,0,0,5,0
CAMILLE,M,0,0,0,0,3,18,3
CAMILO,M,0,0,0,0,3,60,3
CAMRYN,M,0,0,0,0,0,11,0
CANAN,F,0,0,6,0,0,9,6
CANDEECE,F,0,0,0,0,0,3,0
CANDELA,F,0,0,0,0,0,6,0
CANDI,F,0,0,3,0,0,3,3
CANDIDA,F,0,0,0,0,3,3,3
CANDISE,F,0,0,0,0,0,3,0
CARAH,F,0,0,0,0,0,10,0
CARA-JANE,F,0,0,0,0,0,3,0
CARA-LEIGH,F,0,0,0,0,0,3,0
CARA-LOUISE,F,0,0,0,0,0,14,0
CARA-MAE,F,0,0,0,0,0,3,0
CARA-MAI,F,0,0,0,0,0,3,0
CARA-ROSE,F,0,0,0,0,0,3,0
CAREN,F,3,0,0,0,0,9,3
CARI-ANN,F,0,3,0,0,0,3,3
CARIDEE,F,0,0,0,0,0,3,0
CARIN,F,0,0,0,0,0,3,0
CARINE,F,3,0,0,0,0,13,3
CARINNA,F,0,0,0,0,0,3,0
CARISMA,F,0,0,0,0,0,3,0
CARLISA,F,0,0,0,0,0,3,0
CARLISHA,F,0,3,3,0,0,6,6
CARLISLE,M,0,0,0,0,0,22,0
CARL-JAMES,M,0,0,0,0,0,3,0
CARL-JUNIOR,M,0,0,0,0,0,7,0
CARLSON,M,0,0,0,0,0,9,0
CARLY-ANNE,F,0,3,0,0,0,3,3
CARLY-JANE,F,0,0,0,0,0,3,0
CARLY-RAE,F,0,0,0,0,0,3,0
CARLY-ROSE,F,0,0,0,0,0,5,0
CARMELITA,F,0,0,0,0,0,3,0
CARMELLA,F,0,4,0,0,0,92,4
CARMELLE,F,0,0,0,0,0,11,0
CARMINA,F,0,0,0,0,0,12,0
CARNELL,M,0,0,0,0,0,12,0
CARNEY,M,0,0,0,0,0,6,0
CAROLA,F,3,0,0,0,0,3,3
CAROLYNE,F,0,0,0,0,0,3,0
CARRINA,F,0,0,0,0,3,6,3
CARSEN,M,0,0,0,0,0,25,0
CARSON,F,0,0,0,0,0,8,0
CARSON-JAMES,M,0,0,0,0,0,3,0
CARSON-LEE,M,0,0,0,0,0,3,0
CARSTEN,M,0,0,0,0,0,11,0
CARTER,F,0,0,0,0,0,3,0
CARTER-JAE,M,0,0,0,0,0,4,0
CARTER-JAMES,M,0,0,0,0,0,33,0
CARTER-JAY,M,0,0,0,0,0,7,0
CARTER-LEE,M,0,0,0,0,0,12,0
CARTIER,M,0,0,0,0,0,3,0
CARVER,M,0,0,0,0,0,3,0
CARY,F,0,0,0,0,0,3,0
CARYN,F,0,0,0,0,0,8,0
CAS,M,0,0,0,0,0,3,0
CASEN,M,0,0,0,0,0,8,0
CASEY-,F,0,0,0,0,0,3,0
CASEY-ANN,F,0,0,0,0,0,3,0
CASEY-JAMES,M,0,0,0,0,0,4,0
CASEY-JAY,M,0,0,0,0,0,3,0
CASEY-JAYNE,F,0,0,0,0,3,7,3
CASEY-JO,F,0,0,0,4,0,28,4
CASEY-LEA,F,0,0,3,3,0,9,6
CASEYLEE,F,0,0,0,0,0,5,0
CASEY-LEE,F,0,3,0,0,0,31,3
CASEYLEIGH,F,0,0,0,0,0,8,0
CASEY-LOUISE,F,0,0,0,0,0,3,0
CASEY-MAE,F,0,0,0,0,0,42,0
CASEY-MAI,F,0,0,0,0,0,16,0
CASEY-MARIE,F,0,0,0,0,0,11,0
CASEY-MAY,F,0,0,0,0,0,50,0
CASEY-RAE,F,0,0,0,0,0,3,0
CASI,F,0,0,0,0,0,69,0
CASIANA,F,0,0,0,0,0,3,0
CASIE-LEIGH,F,0,0,0,0,0,7,0
CASIM,M,3,0,0,0,0,3,3
CASON,M,0,0,0,0,0,54,0
CASSADY,F,0,0,0,0,0,6,0
CASSIDIE,F,0,0,0,0,0,3,0
CASSIDY-ROSE,F,0,0,0,0,0,4,0
CASSIE-ANN,F,0,3,0,0,0,3,3
CASSIE-LEIGH,F,0,0,0,0,0,3,0
CASSIE-MAI,F,0,0,0,0,0,4,0
CASSIEN,M,0,0,0,0,0,3,0
CASSIOPEIA,F,0,0,0,0,0,29,0
CASTRO,M,0,0,0,0,0,3,0
CATALEYA,F,0,0,0,0,0,66,0
CATALIN,M,0,0,0,0,0,9,0
CATELYNN,F,0,0,0,0,0,3,0
CATHARINA,F,0,0,0,0,0,3,0
CATTALEYA,F,0,0,0,0,0,3,0
CATTLEYA,F,0,0,0,0,0,22,0
CAUA,M,0,0,0,0,0,7,0
CAULEY,M,0,0,0,0,0,21,0
CAVELL,M,0,0,0,0,0,47,0
CAYA,F,0,0,0,0,0,6,0
CAYAN,M,0,0,0,0,0,16,0
CAYCE,F,0,0,0,0,0,4,0
CAYCE,M,0,0,0,0,0,3,0
CAYCEE,F,0,0,0,0,0,6,0
CAYCIE,F,0,0,0,0,0,3,0
CAYDAN,M,0,0,0,0,0,43,0
CAYDENCE,F,0,0,0,0,0,29,0
CAYDEN-JAMES,M,0,0,0,0,0,9,0
CAYDEN-JAY,M,0,0,0,0,0,3,0
CAYDEN-LEE,M,0,0,0,0,0,3,0
CAYDIE,F,0,0,0,0,0,3,0
CAYDN,M,0,0,0,0,0,9,0
CAYENNE,F,0,0,0,0,0,3,0
CAYLAN,M,0,0,0,0,3,61,3
CAYLE,M,0,0,0,0,0,7,0
CAYLEE,F,0,0,0,0,0,38,0
CAYLEN,M,0,0,0,0,0,41,0
CAYLIN,F,0,0,0,0,0,7,0
CAYLON,M,0,0,0,0,0,6,0
CAYNE,M,3,0,0,3,0,9,6
CAYO,M,0,0,0,0,0,6,0
CAYSIE,F,0,0,0,0,0,7,0
CAYSON,M,0,0,0,0,0,82,0
CAYTLIN,F,0,0,0,0,0,3,0
CE,F,0,0,0,0,0,3,0
CEBRAIL,M,0,0,0,0,0,3,0
CEDAR,M,0,0,0,0,0,3,0
CEDRI,M,0,0,0,0,0,3,0
CEE,M,0,0,0,3,0,3,3
CEE-JAY,M,0,0,0,0,4,19,4
CEE-JAY,F,0,3,0,0,0,3,3
CEI,M,0,0,0,3,0,3,3
CEIAN,M,0,0,0,0,0,16,0
CEJAY,F,0,0,0,3,0,3,3
CEJAY,M,0,0,0,0,0,4,0
CELAL,M,0,0,0,3,0,3,3
CELENA,F,0,0,0,0,0,10,0
CELSEY,F,0,0,3,3,0,26,6
CELTON,M,0,0,0,0,0,3,0
CELVIN,M,0,0,3,0,0,3,3
CEMALIYE,F,0,3,0,0,0,3,3
CEMILE,F,0,4,0,0,0,13,4
CEMLYN,M,0,0,0,0,0,8,0
CEMRE,F,0,0,0,0,0,28,0
CENGIZ,M,0,0,0,3,3,20,6
CENGIZHAN,M,0,0,3,0,0,6,3
CEPHAS,M,0,0,0,0,0,3,0
CERI-ANNE,F,0,0,0,0,3,6,3
CERINE,F,0,0,0,0,0,12,0
CERYS-ANN,F,0,0,0,0,0,3,0
CESCA,F,0,0,0,0,0,3,0
CESUR,M,0,0,0,0,0,3,0
CET,F,0,0,0,0,0,3,0
CETIN,M,0,0,0,0,0,4,0
CEYHAN,M,0,3,3,0,0,17,6
CEYHUN,M,4,0,0,0,0,12,4
CEYLA,F,0,0,0,0,0,3,0
CEZARA,F,0,0,0,0,0,3,0
CHAAYA,F,0,0,0,0,0,4,0
CHACE,F,3,0,0,0,3,6,6
CHADWICK,M,0,0,0,0,0,3,0
CHAHAT,F,0,0,0,0,0,24,0
CHAICE,M,0,0,0,0,0,9,0
CHAIMA,F,0,0,0,0,0,3,0
CHAISE,M,0,0,3,0,0,70,3
CHAITANYA,M,0,0,0,0,0,12,0
CHAITRA,F,0,0,0,0,0,3,0
CHAIYA,F,0,0,0,0,0,3,0
CHALLIS,M,0,0,0,0,3,3,3
CHAM,F,0,0,0,0,0,3,0
CHAMPAGNE,F,0,0,0,0,0,3,0
CHANADE,F,0,0,0,0,0,6,0
CHANAE,F,0,0,0,0,0,46,0
CHANAH,F,0,0,0,0,0,3,0
CHANAIS,F,0,0,0,0,0,6,0
CHANAN,M,0,0,0,0,0,3,0
CHANAY,F,0,0,3,0,3,26,6
CHANAYA,F,0,0,0,0,0,4,0
CHANAYE,F,0,0,0,0,0,3,0
CHAND,F,0,0,0,3,0,9,3
CHANDA,F,0,4,0,0,0,4,4
CHANDANI,F,3,0,0,3,0,14,6
CHANDON,F,0,0,0,0,0,3,0
CHANDRESH,M,0,0,3,0,0,3,3
CHANDRIKA,F,0,3,0,0,0,3,3
CHANIEL,M,0,0,0,0,0,4,0
CHANIQUE,F,0,0,0,0,0,6,0
CHANIYA,F,0,0,0,0,0,9,0
CHANNING,M,0,0,0,0,0,51,0
CHANPREET,F,0,0,0,0,0,4,0
CHANSE,M,0,0,0,0,0,4,0
CHANTA,F,3,0,0,0,0,3,3
CHANTILLY,F,0,0,0,0,0,12,0
CHANYA,F,0,0,0,0,0,6,0
CHARAN,M,0,0,0,3,0,34,3
CHARAN,F,0,0,0,0,0,3,0
CHARDAE,F,0,5,0,0,0,17,5
CHARDAI,F,0,0,0,0,0,3,0
CHARDANNAY,F,0,0,0,0,0,3,0
CHARDAY,F,0,0,3,0,4,7,7
CHARDENAY,F,0,0,0,0,0,6,0
CHARDONAI,F,0,0,0,0,0,3,0
CHARDONAY,F,0,3,0,0,0,57,3
CHARDONNAI,F,0,0,0,0,0,3,0
CHARDONNAY,F,0,0,0,3,0,463,3
CHARICE,F,3,0,0,0,0,6,3
CHARISMA,F,0,0,0,0,6,66,6
CHARISSA,F,0,0,5,0,0,39,5
CHARL,M,0,0,0,0,0,6,0
CHARLES-JUNIOR,M,0,0,0,0,0,3,0
CHARLEY-JADE,F,0,0,0,0,0,3,0
CHARLEY-JO,F,3,0,0,0,0,12,3
CHARLEY-MAE,F,0,0,0,0,0,32,0
CHARLEY-MARIE,F,0,0,3,0,0,3,3
CHARLEY-MAY,F,0,0,0,0,0,6,0
CHARLEY-RAE,F,0,0,0,0,0,3,0
CHARLEY-ROSE,F,0,0,0,0,0,14,0
CHARLI,M,0,0,0,0,0,35,0
CHARLI-ANNE,F,0,0,0,0,0,9,0
CHARLIE-,F,0,0,0,3,0,3,3
CHARLIEANN,F,0,0,0,0,0,3,0
CHARLIE-CRAIG,M,0,0,0,0,0,3,0
CHARLIE-DEAN,M,0,0,0,0,0,6,0
CHARLIEE,F,0,0,0,0,0,9,0
CHARLIEGH,F,0,0,0,3,0,6,3
CHARLIE-J,M,0,0,0,0,0,3,0
CHARLIE-JACK,M,0,0,0,0,0,38,0
CHARLIE-JADE,F,3,0,0,0,0,6,3
CHARLIE-JAY,M,0,0,0,0,0,80,0
CHARLIE-JOE,M,0,0,0,0,0,44,0
CHARLIE-JOHN,M,0,0,0,0,0,17,0
CHARLIE-JUNIOR,M,0,0,0,0,0,4,0
CHARLIE-MAE,F,0,0,0,0,0,29,0
CHARLIE-MAI,F,0,0,0,0,0,6,0
CHARLIE-MARIE,F,0,0,0,3,0,7,3
CHARLIE-MAY,F,0,0,0,0,0,41,0
CHARLIE-RAE,F,0,0,0,0,0,7,0
CHARLIE-ROSE,F,0,0,0,0,0,24,0
CHARLINA,F,0,0,0,0,0,3,0
CHARLINE,F,3,0,0,3,0,9,6
CHARLISE,F,0,0,0,0,0,10,0
CHARLOTTA,F,0,0,0,0,0,3,0
CHARLOTTE-ANN,F,0,0,3,3,0,9,6
CHARLOTTE-MARIE,F,0,0,3,0,0,3,3
CHARLYN,F,0,0,0,0,0,3,0
CHARNAE,F,0,0,0,0,0,3,0
CHARNE,F,0,3,0,0,0,3,3
CHARNEL,F,0,0,0,3,0,3,3
CHARNIE,F,3,0,0,0,0,7,3
CHARVI,F,0,0,0,0,0,51,0
CHASEY,M,0,0,0,0,0,7,0
CHASKA,M,0,0,0,0,3,3,3
CHAVE,F,0,0,0,0,0,3,0
CHAVI,F,0,0,0,3,3,66,6
CHAVY,F,0,0,0,0,0,3,0
CHAWAN,F,0,0,0,0,0,4,0
CHAYCE,F,0,0,0,3,0,6,3
CHAYCE,M,0,0,0,0,0,84,0
CHAYDEN,M,0,0,0,0,0,4,0
CHAYE,F,0,3,0,0,0,13,3
CHAYIM,M,0,0,0,0,0,6,0
CHAYLA,F,0,0,0,0,0,3,0
CHAYSE,M,0,0,0,0,0,123,0
CHAYTON,M,0,0,0,0,0,32,0
CHEICK,M,0,0,0,0,0,3,0
CHELSEA-MAI,F,0,0,0,0,0,3,0
CHELSEA-MAY,F,0,0,3,0,0,11,3
CHELSEY-MAY,F,0,0,0,0,0,3,0
CHENAE,F,0,0,0,0,0,9,0
CHENAY,F,0,3,0,0,0,13,3
CHENAYA,F,0,0,0,0,0,3,0
CHENAYE,F,0,0,0,0,0,4,0
CHENE,F,0,0,0,0,0,3,0
CHENI,F,0,0,0,0,0,8,0
CHENILLE,F,0,0,3,0,0,29,3
CHENOA,F,0,0,0,0,3,11,3
CHERAE,F,3,0,0,0,0,3,3
CHEREE,F,3,0,0,0,0,3,3
CHERIDAN,F,0,3,0,0,0,3,3
CHERIECE,F,3,0,0,0,0,3,3
CHERNICE,F,3,0,0,0,0,3,3
CHERNO,M,0,0,0,0,0,9,0
CHERRY-LEIGH,F,0,0,0,0,0,3,0
CHERRY-ROSE,F,0,0,0,0,0,3,0
CHESKEL,M,0,0,0,0,0,4,0
CHET,M,0,0,0,0,0,3,0
CHETNA,F,3,0,0,0,0,3,3
CHEVY,F,0,0,0,0,0,3,0
CHEYA,F,0,0,0,0,0,4,0
CHEYANNA,F,0,0,0,0,0,3,0
CHHAYA,F,0,0,0,0,3,12,3
CHIA,F,0,0,0,0,0,4,0
CHIAGOZIEM,M,0,0,0,0,0,9,0
CHIAMANDA,F,0,0,0,0,0,3,0
CHIANNA,F,0,0,4,0,0,10,4
CHIBUEZE,M,0,0,0,0,0,32,0
CHIBUIKEM,M,0,0,0,0,0,27,0
CHIBUZO,M,0,0,0,0,0,4,0
CHICO,M,0,0,0,0,0,3,0
CHIDERA,F,0,0,0,3,0,121,3
CHIDERA,M,0,0,0,0,0,55,0
CHIDIEBUBE,M,0,0,0,0,0,3,0
CHIDIMA,F,0,0,0,0,0,3,0
CHIDINDU,M,0,0,0,0,0,4,0
CHIDINMA,F,3,0,3,0,0,66,6
CHIDOZIE,M,0,0,0,0,0,3,0
CHIDUMEBI,F,0,0,0,0,0,3,0
CHIEDZA,F,0,0,0,0,0,51,0
CHIEF,M,0,0,0,0,0,3,0
CHIEMEKA,M,0,0,0,0,0,3,0
CHIEMENA,M,0,0,0,0,0,3,0
CHIGOZIRIM,M,0,0,0,0,0,4,0
CHIKA,M,0,0,0,0,0,3,0
CHIKAIMA,F,0,0,0,0,0,3,0
CHIKAMSO,F,0,0,0,0,0,10,0
CHIKEZIE,M,0,0,0,0,0,3,0
CHIMA,M,0,0,0,0,0,26,0
CHIMAMANDA,F,0,0,0,0,0,62,0
CHIMAOBIM,M,0,0,0,0,0,3,0
CHIME,M,0,0,0,0,0,3,0
CHINAZA,F,0,0,0,0,0,24,0
CHINEDUM,M,0,0,0,3,3,29,6
CHINEDUM,F,0,0,0,0,0,3,0
CHINELO,F,0,0,0,3,0,23,3
CHINEMELUM,M,0,0,0,0,0,3,0
CHINEMEREM,F,0,0,0,0,0,3,0
CHINENYE,F,0,0,5,0,0,45,5
CHINMAYI,F,0,0,0,0,0,10,0
CHINONYE,F,0,0,0,0,0,3,0
CHINONYELUM,F,0,0,0,0,0,4,0
CHINONYEREM,F,0,0,0,0,0,3,0
CHINUA,M,0,0,0,0,0,9,0
CHINYERE,F,0,0,0,0,4,21,4
CHIONE,F,0,0,0,0,0,3,0
CHIRAAG,M,3,0,0,3,0,6,6
CHIZARAM,F,0,0,0,0,0,79,0
CHIZITARA,F,0,0,0,0,0,3,0
CHLOE-,F,0,0,0,0,4,24,4
CHLOEE,F,5,0,0,0,0,18,5
CHLOE-GRACE,F,0,0,0,0,0,4,0
CHLOE-JO,F,0,0,0,0,0,7,0
CHLOE-LEE,F,0,0,0,0,0,3,0
CHLOE-MAI,F,0,0,0,0,0,35,0
CHLOE-NICOLE,F,0,0,0,0,0,3,0
CHLOE-PAIGE,F,0,0,0,0,0,3,0
CHLOE-RAE,F,0,0,0,0,0,3,0
CHLOE-SOPHIA,F,0,0,0,0,0,3,0
CHRA,F,0,0,0,0,0,3,0
CHRIS-JUNIOR,M,0,0,0,0,0,3,0
CHRISTALLA,F,0,3,3,0,0,6,6
CHRISTEN,F,3,0,0,3,0,9,6
CHRISTEN,M,0,0,0,0,0,3,0
CHRISTIANAH,F,0,0,0,0,0,6,0
CHRISTO,M,0,0,0,0,0,55,0
CHRISTOFER,M,0,0,0,0,0,3,0
CHRISTON,M,0,0,0,0,0,4,0
CHRISTOPH,M,0,0,3,3,0,16,6
CHRISTOPHER-JAMES,M,0,0,0,0,0,27,0
CHRISTOPHER-JAY,M,0,0,0,0,0,3,0
CHRISTOPHER-JUNIOR,M,0,0,0,0,0,11,0
CHRYSTELLE,F,0,0,0,3,0,3,3
CHUKWUDUBEM,M,0,0,0,0,0,16,0
CHUKWUDUMEBI,F,0,0,0,0,0,8,0
CHUKWUEBUKA,M,0,0,0,0,0,43,0
CHUKWUMA,M,0,0,0,0,3,29,3
CHUNG,M,0,0,3,0,3,6,6
CHYAN,F,0,0,0,0,0,4,0
CHYANN,F,0,0,0,0,0,3,0
CHYANNA,F,0,0,0,0,0,3,0
CHYENNE,F,0,0,0,0,0,8,0
CHYNA-ROSE,F,0,0,0,0,0,11,0
CIA,F,0,0,0,0,0,9,0
CIANN,F,0,0,0,0,0,3,0
CIAR,F,3,0,0,3,0,6,6
CIARA-LEIGH,F,0,0,0,0,0,14,0
CIARNA,F,0,0,0,0,0,3,0
CIEANNA,F,0,0,0,0,0,3,0
CIEL,F,0,0,0,0,0,3,0
CIENA,F,0,0,0,0,0,7,0
CIENNA-ROSE,F,0,0,0,0,0,9,0
CIEREN,M,0,0,3,0,0,3,3
CIERRA,F,0,0,0,0,0,9,0
CIGDEM,F,0,4,0,0,0,4,4
CINAR,M,0,0,0,0,0,167,0
CION,M,0,0,0,0,0,3,0
CIRA,F,0,0,3,0,3,43,6
CIRAN,M,0,0,0,0,0,9,0
CIRON,M,0,0,0,0,0,3,0
CISSY,F,0,0,0,0,0,9,0
CIVAN,M,0,0,0,0,0,6,0
CIYA,F,0,0,0,0,0,6,0
CJ,M,0,0,0,3,0,106,3
CJ,F,0,0,0,0,0,4,0
CJAY,M,0,0,0,0,0,32,0
C-JAY,M,0,0,3,0,0,63,3
CLAITON,M,0,0,3,0,0,3,3
CLANCY,F,0,0,0,0,0,3,0
CLARABELLE,F,0,0,0,0,0,16,0
CLARA-ROSE,F,0,0,0,0,0,17,0
CLARKE,F,0,0,0,0,0,3,0
CLEMMIE,F,0,0,0,0,0,7,0
CLEON,M,0,0,0,0,0,6,0
CLEONA,F,0,0,0,0,0,19,0
CLIRIM,M,0,0,0,3,0,3,3
COADY,F,0,0,0,0,0,3,0
COAST,M,0,0,0,0,0,3,0
COBEY,M,0,0,0,0,0,205,0
COBY-JAMES,M,0,0,0,0,0,16,0
COBY-JAY,M,0,0,0,0,0,14,0
COBY-LEE,M,0,0,0,0,0,10,0
COBY-RAY,M,0,0,0,0,0,3,0
CODEE,F,0,0,0,0,0,3,0
CODEI,M,0,0,0,0,0,4,0
CODEN,M,0,0,0,0,0,24,0
CODEY-LEE,M,0,0,0,0,0,3,0
CODIE-JAMES,M,0,0,0,0,0,7,0
CODIE-LEIGH,F,0,0,0,0,0,16,0
CODY-JAMES,M,0,0,0,0,0,29,0
CODY-JAY,M,0,0,0,0,0,43,0
CODY-RAY,M,0,0,0,0,0,3,0
COHAN-JAY,M,0,0,0,0,0,3,0
COLBEY,M,0,0,0,0,0,19,0
COLBY-LEE,M,0,0,0,0,0,4,0
COLETON,M,0,0,0,0,0,10,0
COLEY,M,0,0,0,0,0,8,0
COLEY,F,0,0,0,0,0,3,0
CONCETTA,F,0,0,0,3,0,3,3
CONIE,F,0,0,0,0,0,3,0
CONLEY,M,0,0,0,0,0,9,0
CONN,M,0,0,0,0,3,10,3
CONNAH,F,3,0,0,0,0,3,3
CONNER-LEE,M,0,0,0,0,0,3,0
CONNI,F,0,0,0,0,0,3,0
CONNIE-LEIGH,F,0,0,0,0,0,13,0
CONNIE-LOUISE,F,0,0,0,0,0,6,0
CONNIE-MAI,F,0,0,0,0,0,4,0
CONNIE-MARIE,F,0,0,0,0,0,3,0
CONNIE-RAE,F,0,0,0,0,0,14,0
CONNOR,F,0,4,0,0,0,4,4
CONNOR-JAMES,M,0,0,0,0,0,60,0
CONNOR-JAY,M,0,0,0,0,0,18,0
CONNOR-JOE,M,0,0,0,0,0,3,0
CONNORLEE,M,0,3,0,0,0,3,3
CONOR-JAMES,M,0,0,0,0,0,3,0
CONSTANCA,F,0,0,0,0,0,3,0
CONSTANDINA,F,0,0,0,0,3,3,3
CONSTANTIA,F,0,0,0,0,0,6,0
CONSTANTINA,F,0,0,0,0,0,21,0
CONSTANTINO,M,0,0,0,0,0,20,0
COOPER,F,0,0,0,0,0,13,0
CORAL-ANNE,F,0,0,0,0,0,3,0
CORA-LEIGH,F,0,0,0,0,0,6,0
CORA-MAE,F,0,0,0,0,0,3,0
CORA-RAE,F,0,0,0,0,0,3,0
CORBON,M,0,0,0,0,0,9,0
CORDE,M,0,0,0,0,0,5,0
COREN,F,0,0,0,4,0,4,4
COREY-JAY,M,0,3,0,0,0,35,3
COREY-LEE,M,0,0,0,0,0,77,0
COREY-LEIGH,M,0,0,0,0,0,3,0
COREY-TAYLOR,M,0,0,0,0,0,3,0
CORRADO,M,0,0,0,0,0,9,0
CORREN,F,0,0,5,0,0,5,5
CORRON,M,0,0,3,0,0,3,3
CORTEZ,M,0,0,0,0,0,30,0
CORUM,M,0,0,0,0,0,6,0
COSETTE,F,0,0,0,0,0,5,0
COSKUN,M,0,0,4,0,3,7,7
COSMIN,M,0,0,0,0,0,29,0
COSMOS,M,0,0,0,0,0,3,0
COSTA,M,0,0,0,0,0,3,0
COSTANTINO,M,0,0,0,0,0,6,0
COSTANZA,F,0,0,0,0,0,5,0
COSTAS,M,0,0,0,0,0,7,0
COULTON,M,0,0,0,0,0,3,0
COURTENAY,M,0,5,0,0,0,5,5
COURTNEY-,F,0,0,0,0,0,3,0
COURTNEY-JAYNE,F,0,0,0,0,0,4,0
COURTNEY-JO,F,0,0,3,0,0,3,3
COURTNEY-LEA,F,0,0,0,0,0,3,0
COURTNEY-MAE,F,0,0,0,0,0,3,0
COURTNEY-MAY,F,0,0,0,0,0,17,0
COURTNI,F,0,0,4,0,0,4,4
COURTNY,F,0,0,0,0,3,8,3
COVE,M,0,0,0,0,0,3,0
COVEY,M,0,0,0,0,0,10,0
CRAIG-JUNIOR,M,0,0,0,0,0,6,0
CREW,M,0,0,0,0,0,6,0
CREWE,M,0,0,0,0,0,4,0
CRIMEA,M,0,0,0,0,0,6,0
CRIMSON,F,0,0,0,0,0,3,0
CRINA,F,0,0,0,0,0,3,0
CRISTAL,F,6,0,0,0,0,39,6
CRISTELLE,F,0,0,0,0,0,3,0
CRISTIANA,F,3,0,0,3,0,48,6
CROSBY,M,0,0,0,0,0,10,0
CROYDE,M,0,0,0,0,0,16,0
CRUE,M,0,0,0,0,0,6,0
CRUISE,M,0,0,0,0,0,6,0
CRUIZ,M,0,0,0,0,0,11,0
CRUIZE,M,0,0,0,0,0,6,0
CRUZ,F,0,0,0,0,0,3,0
CRUZE,M,0,0,0,0,0,32,0
CRYSTA,F,3,0,0,0,0,3,3
CRYSTABEL,F,0,0,0,0,0,3,0
CRYSTAL-ROSE,F,0,0,0,0,0,17,0
CRYSTEL,F,0,0,0,0,0,3,0
CRYSTELLE,F,0,0,0,0,0,3,0
CSABA,M,0,0,0,0,0,10,0
CSENGE,F,0,0,0,0,0,24,0
CUMA,M,0,0,0,0,0,3,0
CURTLY,M,0,0,3,0,0,3,3
CUSHLA,F,0,0,0,0,0,7,0
CYAN,M,0,0,0,0,0,7,0
CYANNA,F,0,0,0,0,0,3,0
CYD,F,0,0,0,0,0,3,0
