NAME,gender,count,90sCount,AdjustedCount
RAHAT,F,14,11,14
RAHEELA,F,33,17,33
RAHEEMA,F,152,30,152
RAHEEMAH,F,62,9,62
RAHELA,F,122,13,122
RAHILA,F,17,10,17
RAHIMA,F,417,118,417
RAHIMAH,F,77,14,77
RAHMA,F,625,64,625
RAI,F,15,0,5
RAIA,F,46,0,15
RAIGAN,F,14,7,14
RAIHANA,F,98,13,98
RAIN,F,60,9,60
RAINA,F,171,21,171
RAINBOW,F,28,3,28
RAINE,F,178,37,178
RAINIE,F,17,0,6
RAISA,F,229,40,229
RAISAH,F,38,14,38
RAISHA,F,22,8,22
RAISSA,F,31,0,10
RAJDEEP,F,33,18,33
RAJNI,F,23,17,23
RAJPREET,F,34,15,34
RAJVEER,F,32,9,32
RAJVINDER,F,25,19,25
RAMA,F,42,6,42
RAMAN,F,41,7,41
RAMANDEEP,F,86,43,86
RAMANPREET,F,25,8,25
RAMEEN,F,140,14,140
RAMEESHA,F,75,12,75
RAMISA,F,128,19,128
RAMISHA,F,88,26,88
RAMLA,F,169,29,169
RAMNEET,F,19,3,19
RAMONA,F,227,17,227
RAMONE,F,3,3,3
RAMSHA,F,78,31,78
RANA,F,287,42,287
RANI,F,141,23,141
RANIA,F,653,37,653
RANYA,F,153,20,153
RAPHAELA,F,95,11,95
RAPHAELLA,F,159,37,159
RAPHAELLE,F,47,6,47
RAQIYA,F,20,7,20
RAQUEL,F,166,45,166
RASHA,F,49,11,49
RASHIDA,F,118,41,118
RASHIDAT,F,8,8,8
RASHMI,F,16,3,16
RAVEEN,F,16,12,16
RAVEENA,F,183,96,183
RAVEN,F,419,77,419
RAVINA,F,51,41,51
RAVINDER,F,34,21,34
RAVNEET,F,156,35,156
RAWAN,F,203,26,203
RAY,F,7,4,7
RAYA,F,659,22,659
RAYAN,F,441,14,441
RAYANN,F,132,12,132
RAYANNE,F,87,46,87
RAYHANA,F,90,15,90
RAYNA,F,187,33,187
RAYNE,F,145,10,145
RAYNOR,F,9,9,9
RAZ,F,49,0,16
RAZAN,F,125,17,125
RAZIA,F,61,36,61
RAZINA,F,14,7,14
REA,F,242,102,242
REAGAN,F,313,88,313
REAH,F,96,30,96
REANN,F,33,12,33
REANNA,F,530,174,530
REANNE,F,375,231,375
REANNON,F,7,4,7
REBA,F,25,13,25
REBBECA,F,20,4,20
REBBECCA,F,54,36,54
REBECA,F,371,67,371
REBECCA,F,61125,24559,61125
REBECCAH,F,24,20,24
REBECCA-LOUISE,F,17,11,17
REBECKA,F,83,51,83
REBECKAH,F,22,22,22
REBEKA,F,306,59,306
REBEKAH,F,4669,2035,4669
REBEKHA,F,9,9,9
REBEKKA,F,269,156,269
REBEKKAH,F,79,49,79
RED,F,28,5,28
REDA,F,11,0,4
REECE,F,95,46,95
REEGAN,F,117,29,117
REEM,F,522,96,522
REEMA,F,264,101,264
REEMAS,F,9,0,3
REENA,F,158,66,158
REESE,F,389,30,389
REESHA,F,22,9,22
REEVA,F,219,0,73
REEYA,F,105,9,105
REGAN,F,727,232,727
REGINA,F,161,42,161
REHA,F,29,8,29
REHANA,F,167,57,167
REHANNA,F,52,9,52
REI,F,3,0,1
REIA,F,3,0,1
REIGAN,F,11,0,4
REIGN,F,15,0,5
REINA,F,101,3,101
REISA,F,3,0,1
REISEL,F,30,6,30
REISHA,F,7,4,7
REISS,F,8,8,8
REJOICE,F,17,0,6
REKHA,F,17,13,17
REMA,F,49,30,49
REMAE,F,20,0,7
REMAS,F,45,0,15
REME,F,4,4,4
REMEE,F,21,0,7
REMI,F,635,184,635
REMIE,F,62,18,62
REMMI,F,18,12,18
REMMIE,F,22,12,22
REMY,F,312,112,312
REN,F,40,0,13
RENA,F,86,29,86
RENAD,F,61,0,20
RENAE,F,575,68,575
RENAI,F,54,11,54
RENATA,F,118,13,118
RENAY,F,82,18,82
RENAYA,F,38,0,13
RENE,F,216,73,216
RENEA,F,49,14,49
RENEE,F,2057,458,2057
RENEECE,F,9,9,9
RENNA,F,6,3,6
RENU,F,16,13,16
RENUKA,F,10,10,10
REO,F,26,8,26
RESHMA,F,102,41,102
REVA,F,74,0,25
REYA,F,212,4,212
REYAH,F,101,0,34
REYHAN,F,44,0,15
REYNA,F,48,0,16
REZWANA,F,102,62,102
RHAYA,F,18,0,6
RHEA,F,2025,510,2025
RHEAGAN,F,3,0,1
RHEANA,F,4,4,4
RHEANN,F,3,3,3
RHEANNA,F,240,108,240
RHEANNAN,F,3,0,1
RHEANNE,F,80,58,80
RHEANNON,F,32,23,32
RHEGAN,F,3,0,1
RHEIA,F,13,0,4
RHEMA,F,68,9,68
RHEO,F,3,0,1
RHEYA,F,65,0,22
RHIA,F,547,101,547
RHIAIN,F,20,20,20
RHIAN,F,1515,705,1515
RHIANA,F,279,69,279
RHIANAN,F,11,11,11
RHIANE,F,38,29,38
RHIANEDD,F,3,3,3
RHIANN,F,306,147,306
RHIANNA,F,4289,1277,4289
RHIANNAH,F,46,19,46
RHIANNAN,F,193,78,193
RHIANNE,F,794,465,794
RHIANNON,F,6496,3018,6496
RHIANON,F,76,41,76
RHIANWEN,F,43,8,43
RHIANYDD,F,21,21,21
RHOANNE,F,3,3,3
RHODA,F,133,30,133
RHONA,F,188,71,188
RHONDA,F,4,4,4
RHONWEN,F,3,3,3
RHOSWEN,F,6,0,2
RHOSYN,F,3,0,1
RHYA,F,28,5,28
RHYAN,F,4,4,4
RHYANNA,F,119,44,119
RHYANNE,F,27,19,27
RHYANNON,F,36,18,36
RIA,F,3294,674,3294
RIAH,F,173,38,173
RIAN,F,56,26,56
RIANA,F,273,62,273
RIANAH,F,3,0,1
RIANN,F,26,11,26
RIANNA,F,1100,377,1100
RIANNAN,F,3,3,3
RIANNE,F,329,173,329
RIANNON,F,94,43,94
RIARNA,F,7,3,7
RICHA,F,65,12,65
RICHELLE,F,88,26,88
RICKI,F,43,43,43
RIDA,F,462,35,462
RIDDHI,F,117,18,117
RIDHA,F,82,13,82
RIDHI,F,83,17,83
RIFAT,F,17,11,17
RIFKA,F,54,11,54
RIHANA,F,232,9,232
RIHANNA,F,1601,0,534
RIHANNAH,F,28,0,9
RIHANNON,F,14,0,5
RIKI,F,9,3,9
RIKKI,F,106,68,106
RILEY,F,727,50,727
RIMA,F,183,74,183
RIMINI,F,55,24,55
RIMSHA,F,302,84,302
RIMSHAH,F,50,13,50
RINA,F,162,32,162
RINOA,F,23,0,8
RIO,F,605,218,605
RIONA,F,158,37,158
RIPLEY,F,84,8,84
RISA,F,18,4,18
RISHA,F,132,12,132
RITA,F,5443,65,5443
RITIKA,F,101,0,34
RITU,F,3,3,3
RIVA,F,116,9,116
RIVER,F,532,12,532
RIVKA,F,358,70,358
RIVKAH,F,41,16,41
RIYA,F,1515,149,1515
RIZWANA,F,107,51,107
ROA,F,3,0,1
ROAN,F,8,0,3
ROANNA,F,35,21,35
ROANNE,F,15,6,15
ROBBIE,F,4,4,4
ROBBYN,F,14,14,14
ROBERTA,F,593,194,593
ROBIN,F,415,69,415
ROBINA,F,15,9,15
ROBYN,F,8931,2730,8931
ROBYNE,F,3,3,3
ROBYNN,F,18,0,6
ROBYNNE,F,40,18,40
ROCHANA,F,6,3,6
ROCHE,F,16,6,16
ROCHEL,F,132,34,132
ROCHELLE,F,907,469,907
RODA,F,29,0,10
ROGUE,F,35,0,12
ROHA,F,55,0,18
ROHAN,F,20,12,20
ROHANNA,F,25,12,25
ROHIMA,F,56,36,56
ROHINI,F,63,27,63
ROISIN,F,1744,633,1744
ROJDA,F,64,10,64
ROKSANA,F,284,0,95
ROMA,F,475,82,475
ROMAANA,F,15,15,15
ROMANA,F,262,95,262
ROMANI,F,58,10,58
ROMANY,F,351,75,351
ROMESSA,F,29,9,29
ROMEY,F,122,18,122
ROMI,F,148,25,148
ROMILLY,F,618,42,618
ROMILY,F,74,6,74
ROMINA,F,100,25,100
ROMY,F,746,172,746
RONA,F,143,38,143
RONI,F,144,44,144
RONIA,F,14,0,5
RONJA,F,26,0,9
RONNI,F,219,36,219
RONNIE,F,558,52,558
RONNY,F,12,6,12
RONYA,F,32,0,11
ROOP,F,38,0,13
ROSA,F,3083,430,3083
ROSABELLA,F,133,3,133
ROSABELLE,F,78,3,78
ROSALEE,F,39,3,39
ROSALEEN,F,16,10,16
ROSALIA,F,101,15,101
ROSALIE,F,825,99,825
ROSALIND,F,676,230,676
ROSALYN,F,240,64,240
ROSAMOND,F,3,3,3
ROSAMUND,F,118,38,118
ROSANA,F,18,0,6
ROSANNA,F,1206,434,1206
ROSANNAH,F,15,12,15
ROSANNE,F,28,15,28
ROSE,F,15523,1336,15523
ROSEANN,F,41,13,41
ROSEANNA,F,609,207,609
ROSEANNE,F,244,103,244
ROSELINE,F,18,0,6
ROSELLA,F,38,5,38
ROSELLE,F,14,7,14
ROSELYN,F,60,3,60
ROSEMARIE,F,248,98,248
ROSE-MARIE,F,86,36,86
ROSEMARY,F,7010,585,7010
ROSETTA,F,98,22,98
ROSEY,F,194,35,194
ROSHAN,F,35,14,35
ROSHANA,F,13,9,13
ROSHANI,F,14,3,14
ROSHEEN,F,61,14,61
ROSHELLE,F,3,0,1
ROSHINI,F,16,10,16
ROSHNI,F,409,158,409
ROSIE,F,21126,4057,21126
ROSIE-BETH,F,3,3,3
ROSIE-MAE,F,165,7,165
ROSIE-MAY,F,218,23,218
ROSINA,F,1674,118,1674
ROSITA,F,40,14,40
ROSLYN,F,74,32,74
ROSSLYN,F,10,0,3
ROSY,F,241,57,241
ROWAN,F,1422,337,1422
ROWANNE,F,41,28,41
ROWDA,F,9,0,3
ROWEN,F,138,38,138
ROWENA,F,328,170,328
ROWENNA,F,19,7,19
ROXANA,F,308,24,308
ROXANE,F,39,7,39
ROXANN,F,25,3,25
ROXANNA,F,278,44,278
ROXANNE,F,1965,384,1965
ROXI,F,111,3,111
ROXIE,F,343,0,114
ROXXI,F,18,0,6
ROXY,F,1074,23,1074
ROYA,F,128,22,128
ROZ,F,4,0,1
ROZA,F,184,5,184
ROZALIA,F,121,3,121
ROZE,F,3,0,1
ROZEENA,F,35,20,35
ROZELIN,F,6,0,2
ROZERIN,F,67,9,67
ROZI,F,3,0,1
ROZIE,F,4,0,1
ROZINA,F,39,16,39
ROZITA,F,6,0,2
RUA,F,3,0,1
RUBI,F,456,7,456
RUBIE,F,1053,35,1053
RUBINA,F,128,49,128
RUBY,F,51592,2674,51592
RUBY-ANN,F,126,0,42
RUBY-ANNE,F,62,0,21
RUBY-GRACE,F,111,0,37
RUBY-LEIGH,F,369,0,123
RUBY-MAE,F,610,15,610
RUBY-MAY,F,479,6,479
RUCHI,F,38,7,38
RUDI,F,57,19,57
RUE,F,20,0,7
RUELLE,F,3,0,1
RUGILE,F,83,0,28
RUHE,F,3,3,3
RUHENA,F,15,12,15
RUHI,F,140,19,140
RUI,F,21,3,21
RUJINA,F,13,13,13
RUKAIYA,F,77,19,77
RUKAYA,F,50,7,50
RUKHSAAR,F,27,27,27
RUKHSANA,F,10,10,10
RUKHSAR,F,166,102,166
RUKIA,F,39,12,39
RUKIYA,F,63,16,63
RUKSANA,F,62,51,62
RUKSAR,F,60,45,60
RUKSHANA,F,26,26,26
RUMA,F,13,7,13
RUMAANAH,F,41,27,41
RUMAISA,F,331,17,331
RUMANA,F,122,64,122
RUMAYSA,F,526,26,526
RUMENA,F,17,11,17
RUMER,F,48,9,48
RUMESSA,F,3,3,3
RUMI,F,12,3,12
RUMINA,F,15,15,15
RUMSHA,F,3,0,1
RUNA,F,26,12,26
RUNAKO,F,3,0,1
RUPA,F,13,10,13
RUPALI,F,9,9,9
RUPINDER,F,51,26,51
RUQAIYA,F,72,10,72
RUQAIYAH,F,186,40,186
RUQAYA,F,177,8,177
RUQAYAH,F,111,9,111
RUQAYYA,F,287,28,287
RUQAYYAH,F,939,104,939
RUQIYA,F,77,8,77
RUSHDA,F,25,0,8
RUTA,F,27,0,9
RUTH,F,12529,1436,12529
RUTHIE,F,27,3,27
RUWAIDA,F,66,0,22
RUWEYDA,F,105,0,35
RUYA,F,99,0,33
RUZINA,F,12,12,12
RWAN,F,3,0,1
RYA,F,40,7,40
RYAH,F,19,10,19
RYANNA,F,42,7,42
RYANNE,F,17,14,17
RYLA,F,3,0,1
RYLEIGH,F,196,3,196
SABA,F,789,204,789
SABAH,F,1006,389,1006
SABAHAT,F,36,21,36
SABBA,F,37,21,37
SABBAH,F,20,11,20
SABIHA,F,381,79,381
SABIHAH,F,85,21,85
SABINA,F,509,179,509
SABINE,F,154,40,154
SABIRA,F,28,9,28
SABIRAH,F,44,13,44
SABIYA,F,46,13,46
SABRA,F,6,0,2
SABREEN,F,73,10,73
SABREENA,F,24,20,24
SABRIN,F,138,8,138
SABRINA,F,2416,1041,2416
SABRINE,F,63,22,63
SACHA,F,766,342,766
SACHI,F,66,3,66
SADAF,F,268,60,268
SADE,F,534,193,534
SADHANA,F,22,0,7
SADIA,F,1246,449,1246
SADIAH,F,40,8,40
SADIE,F,5265,928,5265
SADIKA,F,40,15,40
SAFAA,F,1037,63,1037
SAFAH,F,521,52,521
SAFARI,F,4,4,4
SAFFRON,F,3716,1306,3716
SAFIA,F,1187,257,1187
SAFINA,F,185,57,185
SAFIRA,F,51,7,51
SAFIYA,F,1247,147,1247
SAFIYAH,F,591,80,591
SAFIYE,F,66,12,66
SAFIYYAH,F,964,126,964
SAFRON,F,10,6,10
SAGAL,F,179,49,179
SAGE,F,71,0,24
SAHAR,F,620,104,620
SAHARA,F,478,49,478
SAHDIA,F,12,9,12
SAHER,F,105,21,105
SAIBA,F,112,23,112
SAIBAH,F,74,15,74
SAIDA,F,155,30,155
SAIGE,F,9,0,3
SAIKA,F,11,11,11
SAIMA,F,856,285,856
SAIRA,F,1082,273,1082
SAIRAH,F,210,64,210
SALEENA,F,137,20,137
SALEHA,F,211,57,211
SALEMA,F,4,4,4
SALI,F,33,9,33
SALIHA,F,246,37,246
SALIHAH,F,124,29,124
SALIMA,F,124,42,124
SALINA,F,213,58,213
SALLIE,F,29,20,29
SALLY,F,8630,1044,8630
SALLYANN,F,23,12,23
SALLY-ANN,F,67,45,67
SALLY-ANNE,F,41,28,41
SALMA,F,2142,423,2142
SALOME,F,142,25,142
SALONI,F,73,19,73
SALWA,F,235,41,235
SAM,F,85,39,85
SAMAIRA,F,167,25,167
SAMANTHA,F,25672,6678,25672
SAMANTHA-JANE,F,3,3,3
SAMANTHA-JO,F,3,3,3
SAMANTHA-LOUISE,F,3,3,3
SAMAR,F,181,35,181
SAMARA,F,786,139,786
SAMARIA,F,11,0,4
SAMEERA,F,348,77,348
SAMI,F,27,7,27
SAMIA,F,736,136,736
SAMIHA,F,536,108,536
SAMINA,F,351,129,351
SAMIRA,F,1208,233,1208
SAMIRAH,F,315,74,315
SAMMI,F,116,38,116
SAMMIE,F,107,30,107
SAMMY,F,125,41,125
SAMMY-JO,F,105,56,105
SAMRA,F,110,31,110
SAMRAH,F,101,24,101
SAMYA,F,90,28,90
SANA,F,3117,734,3117
SANAA,F,715,159,715
SANAH,F,562,238,562
SANAM,F,167,49,167
SANDIE,F,25,7,25
SANDRA,F,13254,122,13254
SANDY,F,134,40,134
SANEELA,F,12,9,12
SANGEETA,F,18,15,18
SANHA,F,18,15,18
SANIA,F,488,92,488
SANITA,F,8,8,8
SANIYA,F,434,57,434
SANIYAH,F,191,19,191
SANJANA,F,287,34,287
SANJIDA,F,99,26,99
SANJIDAH,F,73,31,73
SANJNA,F,14,9,14
SANNA,F,345,139,345
SANNAH,F,181,98,181
SANSA,F,26,0,9
SANTANA,F,77,12,77
SANYA,F,286,105,286
SAOIRSE,F,901,148,901
SAONA,F,3,3,3
SAPHIA,F,163,28,163
SAPHIRA,F,71,3,71
SAPHIRE,F,183,37,183
SAPHRON,F,58,32,58
SAPNA,F,39,24,39
SAPPHIRA,F,86,12,86
SAPPHIRE,F,1817,303,1817
SARA,F,12429,1879,12429
SARAH,F,54631,11055,54631
SARAH-ANN,F,16,10,16
SARAHJANE,F,12,9,12
SARAH-JANE,F,343,148,343
SARAH-JAYNE,F,116,51,116
SARAHLOUISE,F,7,7,7
SARAH-LOUISE,F,241,137,241
SARAH-ROSE,F,14,0,5
SARA-LOUISE,F,7,7,7
SARAN,F,101,15,101
SARANYA,F,24,9,24
SARAYA,F,120,14,120
SAREENA,F,148,30,148
SARENA,F,40,21,40
SARGUN,F,19,0,6
SARI,F,19,0,6
SARIA,F,53,8,53
SARIAH,F,162,14,162
SARIKA,F,64,22,64
SARINA,F,505,89,505
SARISH,F,35,21,35
SARITA,F,66,22,66
SARRA,F,38,10,38
SASCHA,F,180,74,180
SASHA,F,5555,1785,5555
SASHA-LOUISE,F,7,7,7
SASKIA,F,3337,1285,3337
SASKYA,F,6,3,6
SATVEER,F,32,12,32
SAUDAH,F,47,7,47
SAVANA,F,150,24,150
SAVANAGH,F,7,7,7
SAVANAH,F,211,52,211
SAVANNA,F,878,178,878
SAVANNAH,F,5431,1056,5431
SAVERA,F,97,8,97
SAVITA,F,3,3,3
SAVREEN,F,8,0,3
SAWYER,F,14,0,5
SAXON,F,41,34,41
SAYA,F,166,7,166
SAYEDA,F,124,35,124
SAYEEDA,F,50,22,50
SAYEMA,F,24,17,24
SAYMA,F,62,17,62
SAYRA,F,6,3,6
SAYURI,F,31,0,10
SCARLET,F,4094,300,4094
SCARLETT,F,24145,1107,24145
SCARLETTE,F,293,10,293
SCARLETT-ROSE,F,417,0,139
SCARLOTTE,F,57,0,19
SCOUT,F,140,9,140
SEANA,F,83,46,83
SEANAGH,F,4,4,4
SEANNA,F,108,9,108
SEDA,F,47,25,47
SEDRA,F,25,0,8
SEEMA,F,148,68,148
SEETAL,F,11,11,11
SEHAR,F,272,50,272
SEHER,F,266,34,266
SEHR,F,111,7,111
SEHRISH,F,230,75,230
SEJAL,F,59,21,59
SELA,F,3,0,1
SELEN,F,74,26,74
SELENA,F,566,87,566
SELENE,F,98,13,98
SELIN,F,443,103,443
SELINA,F,1421,534,1421
SELINE,F,15,12,15
SELMA,F,271,30,271
SEMA,F,92,23,92
SEMRA,F,23,16,23
SENA,F,138,20,138
SENAY,F,36,12,36
SENIZ,F,13,13,13
SENNA,F,87,7,87
SENNEN,F,123,8,123
SEONA,F,27,14,27
SEONAID,F,15,15,15
SEPHORA,F,89,15,89
SEQUOIA,F,26,0,9
SERA,F,90,29,90
SERAFINA,F,128,15,128
SERAH,F,39,0,13
SERAI,F,6,0,2
SERAN,F,20,3,20
SERAPHINA,F,249,18,249
SERAPHINE,F,44,0,15
SERAY,F,13,4,13
SEREEN,F,26,0,9
SEREENA,F,51,17,51
SEREN,F,5582,371,5582
SERENA,F,2662,746,2662
SERENDIPITY,F,3,0,1
SERENE,F,143,36,143
SERENITY,F,447,0,149
SERIFE,F,27,12,27
SERINA,F,136,41,136
SERISH,F,62,27,62
SEVAL,F,3,3,3
SEVCAN,F,3,3,3
SEVERINE,F,3,3,3
SEVGI,F,36,13,36
SEVIL,F,6,6,6
SEVILAY,F,4,4,4
SEYMA,F,20,3,20
SEZEN,F,18,7,18
SHAAN,F,219,36,219
SHABANA,F,106,58,106
SHABINA,F,20,16,20
SHABNAM,F,161,70,161
SHABNUM,F,9,9,9
SHADE,F,34,15,34
SHADI,F,15,9,15
SHADIA,F,75,34,75
SHAE,F,299,104,299
SHAFIA,F,65,13,65
SHAH,F,185,44,185
SHAHANA,F,135,48,135
SHAHD,F,123,8,123
SHAHEEN,F,47,30,47
SHAHEENA,F,18,13,18
SHAHENA,F,17,12,17
SHAHIDA,F,89,40,89
SHAHIMA,F,8,8,8
SHAHINA,F,44,22,44
SHAHNAZ,F,63,30,63
SHAI,F,151,50,151
SHAILA,F,87,11,87
SHAIMA,F,155,31,155
SHAINA,F,158,36,158
SHAIRA,F,36,15,36
SHAISTA,F,78,29,78
SHAJEDA,F,13,13,13
SHAKEELA,F,31,21,31
SHAKERA,F,38,27,38
SHAKIA,F,47,7,47
SHAKIERA,F,15,8,15
SHAKILA,F,113,41,113
SHAKIRA,F,1415,186,1415
SHAKIRAH,F,105,19,105
SHALINI,F,95,30,95
SHALOM,F,240,20,240
SHAM,F,33,0,11
SHAMA,F,99,36,99
SHAMAILA,F,44,20,44
SHAMARA,F,36,13,36
SHAMEELA,F,13,13,13
SHAMEELAH,F,8,8,8
SHAMEEM,F,10,10,10
SHAMIKA,F,28,10,28
SHAMILA,F,93,51,93
SHAMILAH,F,15,9,15
SHAMILLA,F,13,13,13
SHAMIM,F,35,10,35
SHAMIMA,F,149,88,149
SHAMINA,F,24,9,24
SHAMIRA,F,29,10,29
SHAMS,F,22,3,22
SHAMSA,F,106,44,106
SHAN,F,67,16,67
SHANA,F,414,158,414
SHANADE,F,142,39,142
SHANAE,F,395,67,395
SHANAI,F,255,34,255
SHANAY,F,294,49,294
SHANAYA,F,445,27,445
SHANAYE,F,58,13,58
SHANAZ,F,101,49,101
SHANE,F,13,10,13
SHANEA,F,29,16,29
SHANEE,F,12,9,12
SHANEECE,F,20,10,20
SHANEICE,F,9,3,9
SHANEL,F,142,41,142
SHANELL,F,66,22,66
SHANELLE,F,367,102,367
SHANEY,F,55,26,55
SHANI,F,422,135,422
SHANIA,F,2669,944,2669
SHANIAH,F,145,44,145
SHANICE,F,1527,777,1527
SHANIE,F,173,78,173
SHANIECE,F,107,43,107
SHANIKA,F,100,40,100
SHANINE,F,23,23,23
SHANIQUA,F,115,44,115
SHANIQUE,F,101,33,101
SHANISE,F,46,29,46
SHANIYA,F,264,15,264
SHANLEY,F,15,8,15
SHANNA,F,168,90,168
SHANNAGH,F,18,14,18
SHANNAH,F,92,41,92
SHANNAN,F,303,181,303
SHANNAY,F,83,12,83
SHANNEL,F,74,28,74
SHANNEN,F,215,141,215
SHANNIA,F,29,16,29
SHANNICE,F,43,43,43
SHANNIE,F,11,8,11
SHANNON,F,26946,15670,26946
SHANNON-LEE,F,6,6,6
SHANNON-LEIGH,F,46,17,46
SHANNON-LOUISE,F,67,34,67
SHANNON-MARIE,F,24,16,24
SHANNON-PAIGE,F,3,3,3
SHANON,F,124,76,124
SHANTAE,F,59,7,59
SHANTAI,F,25,3,25
SHANTAY,F,92,20,92
SHANTE,F,118,29,118
SHANTEL,F,158,69,158
SHANTELL,F,48,28,48
SHANTELLE,F,276,136,276
SHANTI,F,151,9,151
SHANZA,F,55,10,55
SHAQUILLA,F,11,11,11
SHARA,F,112,48,112
SHARANDEEP,F,21,14,21
SHARANJIT,F,15,9,15
SHARDAE,F,67,16,67
SHARDAY,F,74,18,74
SHAREEN,F,112,47,112
SHARELLE,F,17,10,17
SHARI,F,40,20,40
SHARICE,F,12,9,12
SHARIFA,F,78,29,78
SHARIFAH,F,33,9,33
SHARIKA,F,23,7,23
SHARLA,F,64,26,64
SHARLEEN,F,22,7,22
SHARLENE,F,59,22,59
SHARLOTTE,F,53,24,53
SHARMAINE,F,61,23,61
SHARMILA,F,35,20,35
SHARMIN,F,208,117,208
SHARMINA,F,34,24,34
SHARMINE,F,3,3,3
SHARN,F,123,66,123
SHARNA,F,935,506,935
SHARNAH,F,15,12,15
SHARNAY,F,46,10,46
SHARNE,F,45,31,45
SHARNELLE,F,9,3,9
SHARNEY,F,19,13,19
SHARNI,F,99,51,99
SHARNIA,F,15,7,15
SHARNIE,F,96,62,96
SHARNNA,F,9,9,9
SHARON,F,10314,211,10314
SHARONA,F,28,7,28
SHAUNA,F,2997,1709,2997
SHAUNAGH,F,57,53,57
SHAUNAH,F,17,11,17
SHAUNA-LEA,F,4,4,4
SHAUNA-LEIGH,F,27,17,27
SHAUNA-MARIE,F,3,3,3
SHAUNI,F,58,45,58
SHAUNIE,F,92,74,92
SHAUNNA,F,233,168,233
SHAUNNAH,F,16,16,16
SHAUNTELLE,F,3,3,3
SHAUNY,F,4,4,4
SHAWNA,F,147,63,147
SHAWNEE,F,25,22,25
SHAWNIE,F,13,8,13
SHAY,F,258,73,258
SHAYAN,F,17,7,17
SHAYE,F,132,41,132
SHAYLA,F,831,79,831
SHAYLEE,F,83,8,83
SHAYLEIGH,F,92,10,92
SHAYMA,F,185,27,185
SHAYNA,F,376,78,376
SHAYNE,F,29,11,29
SHAZIA,F,206,81,206
SHAZMEEN,F,14,11,14
SHAZMIN,F,42,23,42
SHAZNA,F,17,13,17
SHAZNAY,F,49,27,49
SHEA,F,121,30,121
SHEBA,F,8,3,8
SHEEMA,F,35,20,35
SHEENA,F,203,103,203
SHEEREEN,F,13,10,13
SHEFALI,F,23,20,23
SHEIKH,F,292,55,292
SHEIKHA,F,36,8,36
SHEILA,F,12269,47,12269
SHEKINAH,F,192,15,192
SHELBEY,F,11,11,11
SHELBI,F,38,31,38
SHELBIE,F,223,107,223
SHELBY,F,2525,1117,2525
SHELDON,F,35,32,35
SHELINA,F,38,31,38
SHELLBY,F,55,33,55
SHELLEY,F,379,243,379
SHELLIE,F,22,16,22
SHELLY,F,164,75,164
SHENADE,F,14,8,14
SHENELLE,F,21,11,21
SHENICE,F,68,28,68
SHENISE,F,11,7,11
SHENIZ,F,21,15,21
SHEREE,F,130,73,130
SHEREECE,F,30,13,30
SHEREEN,F,176,88,176
SHERELLE,F,69,36,69
SHERENA,F,11,11,11
SHERENE,F,12,12,12
SHERI,F,22,19,22
SHERICE,F,25,22,25
SHERIDAN,F,161,100,161
SHERIE,F,26,14,26
SHERILYN,F,8,8,8
SHERISH,F,3,3,3
SHERNICE,F,3,3,3
SHERRELL,F,4,4,4
SHERRI,F,29,21,29
SHERRIE,F,71,43,71
SHERRY,F,96,27,96
SHERYL,F,86,36,86
SHEVAUN,F,26,7,26
SHIONA,F,17,11,17
SHIRA,F,158,26,158
SHIREEN,F,140,49,140
SHIRELLE,F,14,11,14
SHIRIN,F,97,28,97
SHIRLEY,F,8869,65,8869
SHIVA,F,3,3,3
SHIVANGI,F,19,8,19
SHIVANI,F,852,417,852
SHIVONNE,F,4,4,4
SHOANA,F,3,3,3
SHOLA,F,310,160,310
SHONA,F,1462,824,1462
SHONAGH,F,26,18,26
SHONAH,F,3,3,3
SHONIE,F,3,3,3
SHONNA,F,9,6,9
SHYLA,F,399,34,399
SHYLO,F,8,0,3
SIA,F,350,9,350
SIAH,F,3,0,1
SIAMA,F,14,14,14
SIAN,F,7495,3186,7495
SIANA,F,306,95,306
SIANI,F,34,19,34
SIANIE,F,10,10,10
SIANN,F,13,6,13
SIANNA,F,357,28,357
SIANNAH,F,15,3,15
SIANNE,F,61,15,61
SIANTE,F,3,0,1
SIARA,F,25,0,8
SIBEL,F,84,37,84
SIBGHA,F,9,0,3
SICILY,F,38,0,13
SIDDHI,F,37,0,12
SIDDIKA,F,16,0,5
SIDDIQA,F,40,14,40
SIDDRA,F,9,3,9
SIDHRA,F,17,14,17
SIDNEY,F,218,45,218
SIDNIE,F,9,0,3
SIDONIE,F,88,34,88
SIDRA,F,550,153,550
SIDRAH,F,295,95,295
SIENA,F,975,55,975
SIENNA,F,16603,132,16603
SIENNA-RAE,F,66,0,22
SIENNA-ROSE,F,366,0,122
SIERRA,F,164,15,164
SIGOURNEY,F,41,26,41
SIGRID,F,4,0,1
SIHAM,F,241,14,241
SILA,F,162,11,162
SILVA,F,46,0,15
SILVANA,F,54,3,54
SILVER,F,89,0,30
SILVIA,F,219,30,219
SILVIE,F,46,0,15
SIMA,F,141,42,141
SIMAR,F,121,0,40
SIMARAN,F,8,8,8
SIMERAN,F,8,8,8
SIMGE,F,34,15,34
SIMI,F,79,10,79
SIMILOLUWA,F,26,5,26
SIMISOLA,F,66,13,66
SIMMONE,F,3,3,3
SIMONA,F,353,37,353
SIMONE,F,1211,580,1211
SIMPHIWE,F,3,0,1
SIMRA,F,451,61,451
SIMRAH,F,350,33,350
