NAME,gender,count,90sCount,AdjustedCount
AIDEN-JAMES,M,31,0,10
AIDEN-JAY,M,11,0,4
AIDEN-LEE,M,15,0,5
AIDON,M,24,6,24
AIDY,F,12,0,4
AIDY,M,9,0,3
AIDYN,M,27,0,9
AIFE,F,3,0,1
AIHAM,M,5,0,2
AIKA,F,19,0,6
AIKAM,M,3,0,1
AIKATERINI,F,16,0,5
AIKEN,M,11,0,4
AIKO,F,29,3,29
AILAH,F,27,0,9
AILAN,M,3,0,1
AILANI,F,3,0,1
AILBE,M,57,0,19
AILBHE,F,36,6,36
AILIE,F,22,3,22
AILLA,F,64,0,21
AIMAH,F,3,0,1
AIMAL,F,20,0,7
AIMAL,M,3,0,1
AIMAR,M,9,0,3
AIMEE-,F,6,0,2
AIMEE-GRACE,F,18,0,6
AIMEE-JANE,F,8,0,3
AIMEE-JAYNE,F,3,0,1
AIMEE-JO,F,7,0,2
AIMEE-LEA,F,9,0,3
AIMEE-LEE,F,39,0,13
AIMEE-MAE,F,3,0,1
AIMEE-MAY,F,9,0,3
AIMEE-ROSE,F,37,0,12
AIMIEE,F,6,3,6
AIMUN,F,3,3,3
AIN,F,3,0,1
AINA,F,73,6,73
AINARA,F,9,0,3
AINHOA,F,15,0,5
AINI,F,18,0,6
AINSLEIGH,M,3,3,3
AINSLIE,F,4,4,4
AINSLIE,M,3,0,1
AIRA,F,61,0,20
AIRAH,F,6,0,2
AIREN,M,7,0,2
AIRI,F,3,0,1
AIRIDAS,M,25,0,8
AIRLIE,F,9,3,9
AIRON,M,23,0,8
AIRONAS,M,62,0,21
AISA,F,7,0,2
AISA,M,3,0,1
AISEA,M,3,0,1
A'ISHA,F,78,4,78
AISHATU,F,3,0,1
AISHI,F,6,0,2
AISHLEEN,F,5,0,2
AISHPREET,F,6,0,2
AISLEYNE,F,6,0,2
AISOSA,F,23,0,8
AISOSA,M,3,0,1
AISSA,M,3,0,1
AISSATA,F,7,0,2
AISTIS,M,20,0,7
AISWARYA,F,3,0,1
AISYA,F,3,3,3
AISYAH,F,12,3,12
AITANA,F,27,0,9
AITOR,M,4,4,4
AIVA,F,169,0,56
AIVAH,F,29,0,10
AIVARAS,M,5,0,2
AIVA-ROSE,F,4,0,1
AIYA,F,86,6,86
AIYAAN,M,4,0,1
AIYAN,M,6,0,2
AIYANAH,F,4,0,1
AIYANNA,F,37,0,12
AIYAT,F,6,0,2
AIYAZ,M,7,0,2
AIYESHA,F,13,4,13
AIYLA,F,183,0,61
AIYLAH,F,12,0,4
AIYUSH,M,3,0,1
AIYZA,F,9,0,3
AIYZAH,F,3,0,1
AIZAH,F,856,0,285
AIZZA,F,6,0,2
AJ,M,201,0,67
AJAI,M,73,6,73
AJAN,M,21,0,7
AJANTHAN,M,3,0,1
A-JAY,M,70,0,23
AJAZ,M,3,3,3
AJESH,M,3,0,1
AJHAR,M,6,6,6
AJIBOLA,M,6,0,2
AJLA,F,23,0,8
AJOONI,F,24,0,8
AJUS,M,6,0,2
AJWA,F,163,0,54
AJWAD,M,30,0,10
AJWAH,F,6,0,2
AKAAL,M,51,0,17
AKAALDEEP,M,3,0,1
AKACHUKWU,M,7,0,2
AKAI,M,17,0,6
AKAIN,M,7,0,2
AKAL,M,3,0,1
AKAM,M,29,0,10
AKAN,M,3,0,1
AKANE,F,3,3,3
AKANKSHA,F,18,0,6
AKAR,M,7,0,2
AKARI,F,3,0,1
AKARSH,M,7,0,2
AKASHDEEP,M,9,0,3
AKASYA,F,16,0,5
AKAY,M,8,0,3
AKAYLA,F,4,0,1
AKAYSHA,F,3,3,3
AKBER,M,3,0,1
AKEAL,M,6,3,6
AKEELA,F,12,3,12
AKEELAH,F,51,0,17
AKEIN,M,11,0,4
AKEIRA,F,7,0,2
AKEISHA,F,7,0,2
AKEMI,F,4,0,1
AKHEEL,M,3,0,1
AKHIRA,F,3,0,1
AKHLAQ,M,4,4,4
AKHSA,F,3,0,1
AKI,F,6,0,2
AKI,M,3,0,1
AKIA,M,3,0,1
AKIDA,F,3,0,1
AKIERA,F,3,0,1
AKIESHA,F,3,0,1
AKIFA,F,5,0,2
AKIFAH,F,43,0,14
AKIKUR,M,3,0,1
AKINA,F,3,3,3
AKINLOLU,M,3,0,1
AKINOLA,M,9,3,9
AKINTAYO,M,7,0,2
AKINTOMIWA,M,3,3,3
AKINYEMI,M,3,3,3
AKIO,M,3,0,1
AKIRAH,F,8,0,3
AKITO,M,6,0,2
AKOREDE,M,18,0,6
AKOS,M,12,0,4
AKRITI,F,6,0,2
AKSAA,F,3,3,3
AKSAYAN,M,4,0,1
AKSEL,M,64,0,21
AKSH,M,21,0,7
AKSHA,F,10,0,3
AKSHAJ,M,42,0,14
AKSHAN,M,8,0,3
AKSHANA,F,16,0,5
AKSHARA,F,144,0,48
AKSHARAA,F,7,0,2
AKSHARAN,M,7,0,2
AKSHAT,M,55,0,18
AKSHATA,F,3,0,1
AKSHATH,M,3,0,1
AKSHAYA,F,141,0,47
AKSHAYAA,F,6,0,2
AKSHAYAH,F,3,0,1
AKSHAYAN,M,52,0,17
AKSHAYE,M,4,4,4
AKSHAYEN,M,5,0,2
AKSHIT,M,4,0,1
AKSHITA,F,46,0,15
AKSHITH,M,11,0,4
AKVILE,F,36,0,12
AKWASI,M,17,3,17
ALA,F,58,4,58
ALA,M,3,3,3
ALA'A,F,9,3,9
ALAE,F,11,0,4
ALAGIE,M,6,0,2
ALAHNA,F,7,0,2
ALAIA,F,130,0,43
ALAIA-MAI,F,3,0,1
ALAIBA,F,3,0,1
ALAIKA,F,3,0,1
ALAINE,F,3,0,1
ALAIYA,F,27,0,9
ALAIYAH,F,9,0,3
ALAIYNA,F,3,0,1
ALAIZA,F,19,0,6
ALAM,M,20,0,7
ALAMEEN,M,3,0,1
AL-AMEEN,M,38,0,13
AL-AMIN,M,72,6,72
ALANA-MAE,F,6,0,2
ALANA-RAE,F,3,0,1
ALANA-ROSE,F,24,0,8
ALANAS,M,13,0,4
ALAND,M,168,0,56
ALANI,F,72,0,24
ALANIA,F,9,0,3
ALANNAH-MAE,F,4,0,1
ALANNAH-ROSE,F,3,0,1
ALANOOD,F,3,0,1
ALANS,M,3,0,1
ALANYAH,F,3,0,1
ALARIK,M,3,0,1
ALARNAH,F,20,0,7
ALARNI,F,3,0,1
ALARNIE,F,4,0,1
ALASIA,F,4,0,1
ALATHEA,F,3,0,1
ALAURA,F,4,0,1
ALAYAH-MAE,F,3,0,1
ALAYAH-ROSE,F,3,0,1
ALAYLA,F,12,0,4
ALAYNAH,F,26,0,9
ALAYSIA,F,22,0,7
ALAZAR,M,6,0,2
ALBANE,F,3,0,1
ALBANO,M,3,0,1
ALBARA,M,8,0,3
ALBARAA,M,14,0,5
ALBA-ROSE,F,6,0,2
ALBATOOL,F,3,0,1
ALBE,M,3,0,1
ALBEE,M,11,0,4
ALBERTINE,F,11,0,4
ALBEY,M,21,0,7
ALBIE-JAMES,M,5,0,2
ALBIE-JAY,M,4,0,1
ALBIE-LEE,M,3,0,1
ALBORZ,M,3,0,1
ALDION,M,3,0,1
ALEACIA,F,3,3,3
ALEAHA,F,17,3,17
ALEANA,F,3,0,1
ALECHANDRO,M,3,0,1
ALECK,M,6,3,6
ALECSANDER,M,3,0,1
ALEEA,F,6,3,6
ALEEAH,F,25,0,8
ALEECIA,F,3,0,1
ALEEHA,F,46,0,15
ALEEMAH,F,70,6,70
ALEENAH,F,41,0,14
ALEESHBA,F,3,0,1
ALEEYA,F,57,0,19
ALEEYAH,F,58,3,58
ALEEZAH,F,65,0,22
ALEEZAY,F,17,0,6
ALEGRA,F,3,0,1
ALEGRIA,F,3,0,1
ALEHANDRO,M,4,0,1
ALEIA,F,16,0,5
ALEIAH,F,4,0,1
ALEIGHA-MAE,F,3,0,1
ALEIGHSHA,F,6,3,6
ALEIYA,F,3,0,1
ALEKH,M,3,0,1
ALEKS,M,170,0,57
ALEKSA,F,29,0,10
ALEKSA,M,6,0,2
ALEKSANDRAS,M,24,0,8
ALEKSANDRS,M,51,0,17
ALEKSAS,M,17,0,6
ALEKSEI,M,26,0,9
ALEKSEJ,M,3,0,1
ALEKSEJS,M,8,0,3
ALEKSEY,M,14,0,5
ALEKSI,M,13,4,13
ALEKSIA,F,9,0,3
ALEKSIS,M,7,0,2
ALEKSS,M,27,0,9
ALEKSY,M,21,0,7
ALEM,M,3,0,1
ALEMA,F,3,3,3
ALEND,M,9,0,3
ALENNA,F,3,0,1
ALENS,M,3,0,1
ALES,M,5,0,2
ALESHA-MAE,F,3,0,1
ALESHA-MARIE,F,3,0,1
ALESIO,M,9,0,3
ALESKA,F,3,0,1
ALESSA,F,77,0,26
ALESSYA,F,3,0,1
ALETA,F,3,0,1
ALETHEIA,F,12,0,4
ALETHIA,F,4,0,1
ALETTA,F,8,0,3
ALEV,F,7,0,2
ALEXAH,F,3,0,1
ALEXA-LEIGH,F,3,0,1
ALEXA-MAE,F,14,0,5
ALEXA-MAY,F,7,0,2
ALEXANDER-JAMES,M,22,0,7
ALEXANDR,M,35,0,12
ALEXANDRINA,F,13,3,13
ALEXA-ROSE,F,30,0,10
ALEXAS,F,3,0,1
ALEXAVIER,M,7,0,2
ALEXCIA,F,71,0,24
ALEXEY,M,58,0,19
ALEXIAH,F,11,0,4
ALEXIA-LEIGH,F,3,0,1
ALEXIA-MAE,F,14,0,5
ALEXIA-MAY,F,7,0,2
ALEXIA-ROSE,F,3,0,1
ALEXIE,M,3,0,1
ALEXINE,F,3,0,1
ALEXIOS,M,7,0,2
ALEXIS-JADE,F,3,0,1
ALEXIS-LEIGH,F,6,0,2
ALEXIS-LOUISE,F,4,0,1
ALEXIS-MAE,F,24,0,8
ALEXIS-MARIE,F,4,0,1
ALEXIS-MAY,F,6,0,2
ALEXIS-ROSE,F,23,0,8
ALEXIYA,F,4,0,1
ALEX-JAMES,M,20,0,7
ALEX-JAY,M,3,0,1
ALEX-JUNIOR,M,3,0,1
ALEXSANDER,M,3,0,1
ALEXSANDRA,F,16,0,5
ALEXSI,F,3,0,1
ALEXSIS,F,20,0,7
ALEXXA,F,3,0,1
ALEXY,M,6,0,2
ALEXYS,F,15,0,5
ALEXZANDRA,F,4,0,1
ALEYAH,F,73,4,73
ALFEE,M,11,0,4
ALFEY,M,16,0,5
ALFFI,M,27,0,9
ALFFIE,M,3,0,1
ALFIE-,M,6,0,2
ALFIE-DEAN,M,3,0,1
ALFIEE,M,3,0,1
ALFIE-GEORGE,M,50,0,17
ALFIE-J,M,7,0,2
ALFIE-JACK,M,94,0,31
ALFIE-JAI,M,34,0,11
ALFIE-JAY,M,187,0,62
ALFIE-JOHN,M,73,0,24
ALFIE-JOSEPH,M,3,0,1
ALFIE-JUNIOR,M,3,0,1
ALFIE-RAY,M,40,0,13
ALFIE-RYAN,M,3,0,1
ALFIE-THOMAS,M,17,0,6
ALFIE-WILLIAM,M,3,0,1
ALFIN,M,3,0,1
ALHAGIE,M,3,0,1
ALHAJI,M,42,4,42
ALHASAN,M,6,0,2
ALHASSAN,M,15,0,5
ALHENA,F,23,3,23
ALIAA,F,3,3,3
ALIABBAS,M,3,3,3
ALI-ABBAS,M,3,0,1
ALIAKBAR,M,3,0,1
ALI-AKBAR,M,8,3,8
ALIANA,F,71,0,24
ALIANNA,F,14,0,5
ALIANNAH,F,3,0,1
ALIAS,M,14,4,14
ALICE-JANE,F,6,0,2
ALICE-MAE,F,22,3,22
ALICE-MARIE,F,3,0,1
ALICE-MAY,F,36,3,36
ALICIA-GRACE,F,4,0,1
ALICIA-MAE,F,10,0,3
ALICIA-MARIE,F,3,0,1
ALICIA-MAY,F,15,0,5
ALICIA-ROSE,F,18,0,6
ALIE,M,3,0,1
ALIEA,F,3,3,3
ALIENA,F,9,0,3
ALIENOR,F,13,3,13
ALIF,M,33,0,11
ALIFA,F,22,0,7
ALIHA,F,33,6,33
ALIHAN,M,4,0,1
ALI-HASSAN,M,3,0,1
ALIJAH,M,51,0,17
ALIKI,F,24,3,24
ALILA,F,7,0,2
ALILAH,F,3,0,1
ALILIA,F,3,0,1
ALIMAT,F,3,0,1
ALIN,F,16,0,5
ALIN,M,29,0,10
ALINAH,F,36,0,12
ALINNA,F,3,0,1
ALIONA,F,56,0,19
ALIOU,M,3,0,1
ALIOUNE,M,9,0,3
ALI-RAZA,M,6,3,6
ALIREZA,M,20,6,20
ALISAH,F,3,0,1
ALISAN,M,3,0,1
ALISHAA,F,3,0,1
ALISHABA,F,14,0,5
ALISHA-LEIGH,F,3,0,1
ALISHA-MAE,F,6,0,2
ALISHA-MAI,F,17,0,6
ALISHA-MAY,F,28,0,9
ALISHA-ROSE,F,3,0,1
ALISHBAH,F,134,0,45
ALISHEA,F,6,6,6
ALISHER,M,3,0,1
ALISHMA,F,3,0,1
ALISHYA,F,13,3,13
ALISIJA,F,3,0,1
ALISINA,M,7,0,2
ALISIYA,F,9,0,3
ALISSA-MAE,F,3,0,1
ALISSE,F,4,0,1
ALISSIYA,F,3,0,1
ALISSYA,F,3,0,1
ALISTAR,M,4,0,1
ALISYA,F,6,0,2
ALIVIAH,F,3,0,1
ALIVIA-LEIGH,F,3,0,1
ALIVIA-ROSE,F,12,0,4
ALIYAAN,M,43,0,14
ALIYAH-MAE,F,3,0,1
ALIYAH-ROSE,F,3,0,1
ALIYAN,M,52,0,17
ALIYANA,F,10,0,3
ALIYAT,F,4,0,1
ALIYE,F,15,0,5
ALIYHA,F,10,3,10
ALIYU,M,9,0,3
ALIYYA,F,3,0,1
ALIYZA,F,4,0,1
ALIZ,F,19,0,6
ALIZAH,F,183,0,61
ALIZA-MAE,F,3,0,1
ALIZAY,F,31,0,10
ALIZE,F,40,3,40
ALIZEE,F,27,3,27
ALIZEH,F,36,6,36
ALIZEY,F,3,0,1
ALJAWHARA,F,3,0,1
ALJAWHARAH,F,3,0,1
ALKA,F,3,3,3
ALLA,F,33,3,33
ALLAM,M,3,0,1
ALLANAH-ROSE,F,3,0,1
ALLANYA,F,4,0,1
ALLAYA,F,3,0,1
ALLAYAH,F,12,0,4
ALLE,F,3,0,1
ALLEAH,F,22,5,22
ALLENA,F,6,3,6
ALLEX,F,4,4,4
ALLEYAH,F,22,4,22
ALLIA,F,6,0,2
ALLIAH,F,19,0,6
ALLIANA,F,3,0,1
ALLICIA,F,10,6,10
ALLISIA,F,3,0,1
ALLISSIA,F,14,0,5
ALLIYA,F,9,0,3
ALLYA,F,3,0,1
ALLYSA,F,14,0,5
ALLYSIA,F,12,0,4
ALLYSSA,F,40,6,40
ALLYSSIA,F,4,0,1
ALMAAN,M,3,0,1
ALMAMY,M,3,0,1
ALMAN,M,25,0,8
ALMAS,M,9,0,3
ALMAZ,F,3,0,1
ALMEER,M,6,0,2
ALMEERA,F,4,0,1
ALMINA,F,16,0,5
ALOK,M,3,0,1
ALOKA,F,3,0,1
ALOMA,F,3,0,1
ALONA,F,17,3,17
ALONIAB,M,3,0,1
ALONZO,M,41,0,14
ALORA,F,26,0,9
ALP,M,51,5,51
ALPEREN,M,25,0,8
ALPHA,F,3,0,1
ALPHA,M,138,0,46
ALPHONS,M,3,0,1
ALPHY,M,3,0,1
ALREEM,F,3,0,1
ALROY,M,3,0,1
ALSTON,M,3,0,1
ALTAF,M,13,0,4
ALTAN,M,10,0,3
ALTAY,M,18,0,6
ALTEO,M,4,0,1
ALTIN,M,13,0,4
ALTINA,F,14,0,5
ALUNA,F,27,0,9
ALURA,F,3,0,1
ALUSINE,M,11,0,4
ALVA,F,34,4,34
ALVAN,M,3,0,1
ALVAR,M,6,0,2
ALVEENA,F,57,0,19
ALVEERA,F,4,0,1
ALVEY,M,6,0,2
ALVI,M,21,0,7
ALVIA,F,13,0,4
ALVIE,M,18,0,6
ALVIRA,F,8,0,3
ALVIS,M,8,0,3
ALVY,M,6,0,2
ALVYN,M,3,0,1
ALWALEED,M,6,0,2
ALWIN,M,23,0,8
ALY,M,38,5,38
ALYAH,F,21,0,7
ALYAN,M,63,0,21
ALYANA,F,18,0,6
ALYANNA,F,18,0,6
ALYAS,M,7,0,2
AL-YASA,M,3,0,1
ALYCEE,F,4,0,1
ALYDIA,F,14,0,5
ALYESHA,F,33,4,33
ALYIA,F,3,0,1
ALYIAH,F,6,3,6
ALYISSIA,F,4,0,1
ALYNA,F,12,0,4
ALYONA,F,3,0,1
ALYRA,F,3,0,1
ALYSCIA,F,6,0,2
ALYSE,F,31,3,31
ALYSHEA,F,3,3,3
ALYSS,F,7,0,2
ALYSSA-JADE,F,3,0,1
ALYSSA-MAE,F,31,0,10
ALYSSA-MAY,F,14,0,5
ALYSSA-ROSE,F,31,0,10
ALYSSE,F,9,3,9
ALYSSIA-MAE,F,4,0,1
ALYSSYA,F,4,0,1
ALYVIA,F,29,0,10
ALYZA,F,41,0,14
ALYZAH,F,8,0,3
ALZAHRA,F,3,0,1
ALZBETA,F,12,3,12
AMAAIMA,F,4,0,1
AMAANA,F,21,0,7
AMAANAH,F,43,0,14
AMAANI,M,9,0,3
AMAAYA,F,25,0,8
AMAAZ,M,3,0,1
AMABEL,F,41,6,41
AMABELLE,F,6,0,2
AMAD,M,44,6,44
AMADEO,M,6,0,2
AMADEUSZ,M,12,0,4
AMADOU,M,97,3,97
AMAIAH,F,10,0,3
AMAIMA,F,10,0,3
AMAIRA,F,56,0,19
AMAIRAH,F,12,0,4
AMAIYA,F,104,0,35
AMAIYAH,F,40,0,13
AMAKA,F,12,0,4
AMALA,F,38,0,13
AMALEA,F,3,0,1
AMALEE,F,28,0,9
AMALEIGH,F,3,0,1
AMALI,F,15,0,5
AMALIAH,F,3,0,1
AMALIE-ROSE,F,3,0,1
AMALYA,F,22,0,7
AMAMA,F,3,0,1
AMANAH,F,159,0,53
AMANAT,F,8,0,3
AMANDIP,M,3,3,3
AMANIE,F,3,3,3
AMANITA,F,3,0,1
AMANIYA,F,3,0,1
AMANJEET,F,3,3,3
AMANJEET,M,3,3,3
AMANJIT,M,6,0,2
AMANJOT,F,27,4,27
AMANN,M,3,3,3
AMANRAJ,M,3,3,3
AMANULLAH,M,3,0,1
AMANVIR,M,27,6,27
AMANY,F,11,0,4
AMAR,F,37,0,12
AMARA,M,17,0,6
AMARACHUKWU,F,30,0,10
AMARA-ROSE,F,3,0,1
AMARE,M,45,0,15
AMAREE,M,3,0,1
AMARIA,F,6,0,2
AMARIAH,F,99,0,33
AMARIE,F,14,0,5
AMARIE,M,9,0,3
AMARII,M,39,0,13
AMARIO,M,5,0,2
AMARION,M,26,0,9
AMARISA,F,9,0,3
AMARISE,F,3,0,1
AMARISSA,F,25,0,8
AMARIYAH,F,3,0,1
AMARJEET,M,3,3,3
AMARJOT,M,10,3,10
AMARLEEN,F,4,0,1
AMARLIA,F,3,0,1
AMARN,M,10,4,10
AMARO,M,3,0,1
AMARPREET,M,3,3,3
AMARRI,M,3,3,3
AMARU,M,48,4,48
AMARVIR,M,7,3,7
AMARYLLIS,F,22,3,22
AMATUL,F,3,0,1
AMAURI,M,3,0,1
AMAURY,M,17,0,6
AMAY,M,17,0,6
AMAYAH,F,242,0,81
AMAYA-RAE,F,3,0,1
AMAYA-ROSE,F,12,0,4
AMAYRA,F,7,0,2
AMAZIAH,M,5,0,2
AMAZON,F,7,0,2
AMBER-,F,6,0,2
AMBER-GRACE,F,3,0,1
AMBER-JO,F,3,0,1
AMBER-LEA,F,9,3,9
AMBERLEIGH,F,25,6,25
AMBERLIE,F,3,0,1
AMBER-LILLY,F,8,0,3
AMBER-MAE,F,20,3,20
AMBER-MAY,F,37,0,12
AMBER-RAE,F,13,0,4
AMBIYA,F,3,0,1
AMBRE,F,18,3,18
AMBUR,F,4,0,1
AMEALIA,F,18,0,6
AMED,M,13,0,4
AMEDEEA,F,3,0,1
AMEELA,F,6,0,2
AMEELAH,F,4,0,1
AMEELIA,F,23,0,8
AMEERAT,F,5,0,2
AMEESHA,F,8,0,3
AMEILA,F,38,0,13
AMEILIA,F,77,0,26
AMEIRA,F,75,0,25
AMEL,M,3,0,1
AMELA,F,38,0,13
AMELEA,F,8,0,3
AMELEAH,F,6,0,2
AMELI,F,3,0,1
AMELIA-,F,13,0,4
AMELIA-ALICE,F,3,0,1
AMELIA-ANN,F,7,0,2
AMELIA-ANNE,F,9,0,3
AMELIA-BROOKE,F,6,0,2
AMELIA-ELIZABETH,F,3,0,1
AMELIA-FAITH,F,21,0,7
AMELIA-FAYE,F,3,0,1
AMELIA-HOPE,F,3,0,1
AMELIAH-ROSE,F,3,0,1
AMELIA-JADE,F,29,0,10
AMELIA-JAYDE,F,4,0,1
AMELIA-JAYNE,F,88,0,29
AMELIA-JEAN,F,6,0,2
AMELIA-JO,F,6,0,2
AMELIA-LEE,F,4,0,1
AMELIA-LEIGH,F,28,0,9
AMELIA-LILLIE,F,25,0,8
AMELIA-LILY,F,200,0,67
AMELIA-LOUISE,F,32,0,11
AMELIA-MAE,F,149,0,50
AMELIA-MAI,F,48,0,16
AMELIA-MARIE,F,20,0,7
AMELIA-MAY,F,117,0,39
AMELIA-PAIGE,F,3,0,1
AMELIA-RAE,F,41,0,14
AMELIA-SKYE,F,7,0,2
AMELIE-GRACE,F,6,0,2
AMELIE-MAE,F,6,0,2
AMELIE-MAI,F,3,0,1
AMELIE-ROSE,F,75,0,25
AMELIJA,F,117,0,39
AMELINA,F,3,0,1
AMELIO,M,3,0,1
AMELIYAH,F,15,0,5
AMELJA,F,3,0,1
AMELLE,F,80,0,27
AMELLIA,F,136,3,136
AMELLIE,F,3,0,1
AMELYA,F,27,0,9
AMEN,F,33,0,11
AMEN,M,68,0,23
AMENZE,F,3,0,1
AMERAH,F,25,3,25
AMERIA,F,3,0,1
AMERIE,F,43,0,14
AMEYA,F,111,0,37
AMEYA,M,6,0,2
AMEZ,F,4,0,1
AMEZ,M,3,0,1
AMIA,F,145,0,48
AMIAH,F,93,3,93
AMIAS,M,7,0,2
AMICA,F,3,0,1
AMICIA,F,8,0,3
AMICIE,F,4,0,1
AMID,M,12,0,4
AMIDAT,F,3,0,1
AMIEE-LEIGH,F,14,0,5
AMIEE-LOUISE,F,3,0,1
AMIEL,M,33,0,11
AMIE-LEE,F,9,0,3
AMIELEIGH,F,4,0,1
AMIE-LEIGH,F,33,0,11
AMIELIA,F,5,0,2
AMIERA,F,29,0,10
AMII,F,28,5,28
AMIIN,M,29,0,10
AMIIR,M,6,0,2
AMIIRA,F,80,0,27
AMILA,F,52,0,17
AMILEA,F,4,0,1
AMILEAH,F,3,0,1
AMILEIGH,F,6,0,2
AMI-LEIGH,F,19,0,6
AMILIE,F,58,0,19
AMILLIA,F,29,3,29
AMILLIE,F,13,0,4
AMILY,F,23,0,8
AMILYA,F,5,0,2
AMIMA,F,53,3,53
AMINE,F,18,0,6
AMINOOR,M,4,0,1
AMINTA,F,3,0,1
AMIRA-ROSE,F,3,0,1
AMIRAT,F,20,0,7
AMISA,F,3,0,1
AMISH,M,22,6,22
AMISHI,F,7,0,2
AMITA,F,12,3,12
AMITAI,M,10,0,3
AMITIS,F,3,0,1
AMITOJ,M,6,0,2
AMIYAH,F,306,0,102
AMIYAH-ROSE,F,3,0,1
AMJED,M,3,0,1
AMMAARA,F,10,6,10
AMMAL,F,7,0,2
AMMAN,F,9,6,9
AMNEEK,F,3,0,1
AMNEET,F,22,0,7
AMOGH,M,28,0,9
AMOL,M,4,0,1
AMON,M,30,0,10
AMOR,F,4,0,1
AMORE,F,34,0,11
AMORY,M,10,0,3
AMOUR,F,18,0,6
AMOY,F,4,0,1
AMOYA,F,6,0,2
AMRAH,F,6,0,2
AMRAIZ,M,3,0,1
AMRAJ,M,18,6,18
AMREECE,F,10,0,3
AMREENA,F,6,6,6
AMREETA,F,19,3,19
AMRIA,F,14,0,5
AMRINA,F,3,3,3
AMRINDER,M,6,0,2
AMRITHA,F,7,0,2
AMRITPAL,F,6,3,6
AMRITPREET,F,3,0,1
AMRO,M,13,3,13
AMROM,M,11,0,4
AMTUL,F,23,3,23
AMULYA,F,6,0,2
AMY-,F,6,0,2
AMYA,F,39,0,13
AMYAH,F,31,0,10
AMY-ANN,F,3,0,1
AMYE,F,18,3,18
AMY-GRACE,F,20,0,7
AMY-JADE,F,6,6,6
AMYLIA,F,17,0,6
AMY-LOU,F,14,0,5
AMYLOUISE,F,12,3,12
AMYMA,F,3,0,1
AMY-MARIE,F,3,3,3
AMYRA,F,39,0,13
AMY-RAE,F,6,0,2
AMYRAH,F,31,0,10
AMZA,M,3,3,3
AN,F,93,0,31
AN,M,13,0,4
ANAAYA,F,66,0,22
ANAAYAH,F,11,0,4
ANAB,F,22,0,7
ANABELA,F,38,0,13
ANABETH,F,4,0,1
ANABIA,F,168,0,56
ANABIAH,F,3,0,1
ANABIYA,F,9,0,3
ANAE,F,23,0,8
ANAELLE,F,33,0,11
ANAGHA,F,27,0,9
ANAHI,F,3,0,1
ANAHID,F,3,0,1
ANAI,F,17,0,6
ANAIA,F,86,0,29
ANAIAH,M,4,0,1
ANAIKA,F,13,0,4
ANAISE,F,11,0,4
ANAISHA,F,10,0,3
ANAIS-ROSE,F,3,0,1
ANAIYAH,F,115,0,38
ANALEISE,F,3,0,1
ANALUCIA,F,3,0,1
ANA-LUCIA,F,10,0,3
ANAM,M,3,0,1
ANAMARIA,F,41,0,14
ANA-MARIA,F,51,0,17
ANAMTA,F,12,0,4
ANAND,F,5,0,2
ANANDA,F,10,4,10
ANANDA,M,6,3,6
ANANDI,F,3,0,1
ANANNYA,F,3,0,1
ANANT,M,15,3,15
ANANTH,M,3,0,1
ANANYAA,F,6,0,2
ANARA,F,23,0,8
ANASHE,F,56,0,19
ANASHE,M,19,0,6
ANA-SOFIA,F,4,0,1
ANASTASIYA,F,25,0,8
ANASTAZJA,F,206,0,69
ANATOLE,M,17,0,6
ANAUM,F,47,0,16
ANAY,M,195,3,195
ANAYAA,F,3,0,1
ANAYAH,F,697,3,697
ANAYS,F,10,0,3
ANBAR,F,3,3,3
ANCA,F,7,0,2
ANDA,F,9,0,3
ANDALEEB,F,6,0,2
ANDIA,F,3,0,1
ANDILE,F,3,0,1
ANDILE,M,24,0,8
ANDOR,M,4,0,1
ANDRA,F,85,3,85
ANDRAS,M,28,0,9
ANDREANA,F,3,0,1
ANDREANNA,F,4,0,1
ANDREEA,F,227,0,76
ANDREJ,M,89,6,89
ANDREJA,F,75,0,25
ANDREJS,M,6,0,2
ANDRE-JUNIOR,M,3,0,1
ANDREW-JAMES,M,14,0,5
ANDREW-JOHN,M,3,0,1
ANDREW-JUNIOR,M,19,0,6
ANDREYA,F,7,3,7
ANDRI,M,5,0,2
ANDRIA,M,3,0,1
ANDRIES,M,7,0,2
ANDRINA,F,6,0,2
ANDRIY,M,12,3,12
ANDROMEDA,F,4,0,1
ANDROULLA,F,3,0,1
ANDUENA,F,3,0,1
ANDZELIKA,F,28,0,9
ANE,F,6,0,2
ANEA,F,3,0,1
ANEEK,M,8,0,3
ANEEKAH,F,5,0,2
ANEEKHA,F,3,3,3
ANEET,F,3,0,1
ANEEYA,F,3,0,1
ANEIRA,F,150,4,150
ANEISHA,F,14,0,5
ANEL,M,3,0,1
ANELA,F,12,0,4
ANELIA,F,8,0,3
ANELISE,F,12,0,4
ANES,M,62,0,21
ANESA,F,43,6,43
ANESH,M,3,0,1
ANESHKA,F,6,0,2
ANESS,M,5,0,2
ANESSA,F,7,0,2
ANESU,F,66,0,22
ANESU,M,68,0,23
ANETTA,F,3,0,1
ANETTE,F,4,0,1
ANEYA,F,48,0,16
ANFISA,F,3,0,1
ANGELE,F,3,0,1
ANGELEE,F,10,0,3
ANGELEEN,F,9,0,3
ANGELENE,F,6,0,2
ANGEL-GRACE,F,9,0,3
ANGELI,F,31,0,10
ANGELIA,F,3,0,1
ANGELIC,F,3,0,1
